Year,Month,Day,Period,1,2,3,4,5,6,7,8,9,10,11
2020,2,23,7,6557,3624,1566,616,4706,1359,150,148,12662,13288,1947
2020,2,23,8,6934,3779,1643,637,5000,1416,150,153,13095,14323,2043
2020,2,23,9,6840,3675,1617,606,4904,1405,149,153,13202,14782,2083
2020,2,23,10,6662,3568,1577,584,4841,1381,148,152,13112,15125,2145
2020,2,23,11,6490,3447,1541,553,4734,1345,143,148,13110,15320,2127
2020,2,23,12,6330,3339,1525,534,4593,1327,142,146,12836,15360,2126
2020,2,23,13,6112,3230,1493,515,4469,1299,139,144,12673,15269,2086
2020,2,23,14,5976,3164,1456,485,4378,1295,138,144,12467,15205,2057
2020,2,23,15,5813,3101,1440,475,4298,1270,136,141,12262,15046,2008
2020,2,23,16,5886,3131,1441,474,4295,1270,139,141,12077,14678,1972
2020,2,23,17,5995,3216,1475,474,4392,1291,139,143,12185,14584,2025
2020,2,23,18,6451,3405,1555,507,4642,1344,145,148,13092,14587,2312
2020,2,23,19,6795,3534,1610,551,4817,1381,150,153,14108,15961,2365
2020,2,23,20,6698,3479,1559,545,4726,1359,148,150,13864,16103,2290
2020,2,23,21,6529,3401,1527,549,4588,1325,145,146,13494,15792,2185
2020,2,23,22,6230,3278,1447,534,4379,1272,138,141,12732,15385,2011
2020,2,23,23,5797,3118,1336,510,4102,1206,131,132,11586,14530,1804
2020,2,23,24,5383,2942,1272,498,3817,1142,126,125,10612,13443,1656
2020,2,24,1,5123,2853,1254,500,3619,1105,124,121,10104,12731,1523
2020,2,24,2,4933,2757,1207,495,3496,1075,122,118,9714,12160,1452
2020,2,24,3,4810,2665,1190,505,3402,1064,122,118,9482,11851,1427
2020,2,24,4,4796,2619,1202,513,3358,1063,122,118,9474,11657,1431
2020,2,24,5,4892,2711,1234,511,3447,1091,126,119,9603,11582,1490
2020,2,24,6,5209,2961,1304,534,3662,1135,131,123,10196,11774,1588
2020,2,24,7,5640,3178,1386,559,3942,1199,139,130,10608,12029,1685
2020,2,24,8,6062,3367,1450,578,4214,1261,143,136,11267,12144,1795
2020,2,24,9,6467,3532,1525,598,4503,1305,146,141,11937,12876,1874
2020,2,24,10,6646,3548,1547,603,4615,1327,146,143,12154,13324,1906
2020,2,24,11,6682,3513,1542,582,4637,1308,143,143,12346,13557,1875
2020,2,24,12,6628,3437,1499,565,4590,1299,139,141,12147,13588,1865
2020,2,24,13,6518,3380,1490,560,4538,1275,138,139,11939,13385,1832
2020,2,24,14,6298,3303,1456,545,4427,1247,136,136,11830,13099,1797
2020,2,24,15,6163,3264,1454,549,4368,1253,136,137,11604,12898,1774
2020,2,24,16,6098,3212,1443,544,4287,1239,138,136,11658,12693,1750
2020,2,24,17,6144,3255,1460,552,4278,1263,141,139,12068,12204,1816
2020,2,24,18,6362,3412,1528,571,4468,1319,145,144,12948,12250,2127
2020,2,24,19,6560,3477,1556,572,4627,1341,146,148,13351,14083,2203
2020,2,24,20,6457,3453,1538,562,4563,1327,145,146,13097,14124,2164
2020,2,24,21,6244,3352,1488,538,4424,1291,141,143,12647,13945,2074
2020,2,24,22,5945,3156,1421,531,4169,1224,134,134,11981,13579,1915
2020,2,24,23,5576,2981,1330,509,3926,1155,129,127,11055,12914,1752
2020,2,24,24,5169,2824,1261,499,3689,1105,121,121,10178,12111,1618
2020,2,25,1,4880,2708,1220,484,3464,1060,118,116,9653,11746,1464
2020,2,25,2,4704,2645,1187,484,3368,1041,117,114,9096,11545,1420
2020,2,25,3,4615,2614,1166,482,3279,1036,115,114,9072,11310,1397
2020,2,25,4,4629,2621,1177,491,3283,1032,117,114,9039,11175,1404
2020,2,25,5,4698,2693,1191,493,3349,1055,119,116,9154,11175,1426
2020,2,25,6,4892,2812,1234,525,3495,1096,122,119,9407,11240,1509
2020,2,25,7,5184,2958,1299,552,3684,1141,131,125,9861,11285,1577
2020,2,25,8,5590,3180,1368,562,3967,1197,136,130,10597,11202,1683
2020,2,25,9,5944,3340,1427,574,4231,1249,142,136,11249,11499,1750
2020,2,25,10,6087,3363,1446,563,4383,1263,142,137,11781,12026,1773
2020,2,25,11,6102,3313,1415,545,4435,1255,142,137,11959,12343,1819
2020,2,25,12,6074,3267,1385,525,4406,1255,138,137,11891,12685,1778
2020,2,25,13,6022,3205,1368,509,4344,1236,136,136,11706,12639,1800
2020,2,25,14,5987,3133,1349,502,4291,1217,134,134,11565,12588,1795
2020,2,25,15,5852,3094,1339,502,4239,1210,134,134,11547,12453,1799
2020,2,25,16,5796,3104,1350,502,4223,1211,134,134,11632,12487,1811
2020,2,25,17,5916,3181,1410,510,4327,1247,138,137,12171,12474,1924
2020,2,25,18,6277,3363,1494,533,4599,1309,143,144,13034,12962,2232
2020,2,25,19,6568,3511,1541,543,4772,1345,148,148,13923,14524,2291
2020,2,25,20,6530,3459,1513,533,4721,1327,148,146,13544,14685,2207
2020,2,25,21,6329,3358,1470,528,4587,1292,143,143,13018,14528,2111
2020,2,25,22,5995,3186,1404,528,4365,1239,134,137,12169,14102,1888
2020,2,25,23,5520,2975,1315,492,4028,1166,124,128,10931,13301,1659
2020,2,25,24,5070,2782,1210,477,3712,1099,118,121,9975,12314,1513
2020,2,26,1,4803,2725,1176,474,3547,1077,115,118,9396,11697,1402
2020,2,26,2,4688,2668,1159,482,3456,1055,117,116,9107,11403,1351
2020,2,26,3,4710,2707,1157,479,3463,1061,115,116,9071,11279,1340
2020,2,26,4,4796,2758,1175,490,3527,1075,118,118,9293,11335,1345
2020,2,26,5,5093,2894,1240,505,3686,1132,126,123,9737,11406,1412
2020,2,26,6,5722,3206,1356,552,4133,1238,142,136,10906,11736,1705
2020,2,26,7,6622,3653,1561,603,4757,1386,150,150,12536,12813,1913
2020,2,26,8,7015,3838,1648,625,5043,1441,152,155,13126,13974,2003
2020,2,26,9,6926,3741,1610,593,4973,1425,153,155,13443,14556,2084
2020,2,26,10,6637,3568,1552,555,4843,1392,149,153,13619,15054,2114
2020,2,26,11,6432,3437,1509,540,4757,1373,143,152,13707,15285,2135
2020,2,26,12,6246,3327,1474,517,4624,1342,141,150,13673,15291,2110
2020,2,26,13,6086,3239,1440,491,4538,1324,139,148,13559,15194,2109
2020,2,26,14,5996,3173,1422,494,4453,1309,135,146,13482,15237,2071
2020,2,26,15,5880,3113,1399,486,4368,1292,135,144,13447,14993,2065
2020,2,26,16,5841,3149,1389,485,4390,1300,136,146,13456,14735,2027
2020,2,26,17,6038,3230,1434,505,4487,1322,139,148,13620,14628,2065
2020,2,26,18,6520,3469,1542,537,4806,1395,148,155,14562,14730,2389
2020,2,26,19,6981,3697,1628,559,5093,1451,153,160,15187,16323,2448
2020,2,26,20,6985,3705,1617,570,5055,1436,153,159,14840,16423,2368
2020,2,26,21,6811,3584,1572,561,4924,1395,148,153,14154,16154,2222
2020,2,26,22,6442,3412,1488,539,4623,1325,139,146,13108,15561,1992
2020,2,26,23,5849,3114,1386,520,4238,1219,128,134,11673,14294,1710
2020,2,26,24,5372,2944,1278,506,3906,1160,122,127,10599,13001,1534
2020,2,27,1,5075,2856,1238,498,3719,1127,118,123,9924,12308,1437
2020,2,27,2,5009,2844,1219,502,3649,1117,115,121,9608,11813,1368
2020,2,27,3,5006,2870,1214,505,3638,1121,118,123,9586,11398,1337
2020,2,27,4,5128,2905,1235,505,3659,1121,119,123,9690,11313,1363
2020,2,27,5,5436,3072,1285,522,3868,1181,125,128,10219,11425,1464
2020,2,27,6,6069,3397,1425,568,4313,1291,139,139,11402,12113,1693
2020,2,27,7,7014,3807,1613,615,4913,1414,152,152,12949,13266,1931
2020,2,27,8,7383,3955,1674,631,5188,1458,155,157,13306,14451,2068
2020,2,27,9,7139,3841,1629,593,5115,1445,153,157,13410,14842,2153
2020,2,27,10,6816,3690,1578,582,5019,1417,148,155,13493,15134,2212
2020,2,27,11,6603,3559,1525,559,4930,1397,143,153,13368,15555,2192
2020,2,27,12,6499,3437,1472,540,4858,1366,141,150,13347,15555,2185
2020,2,27,13,6405,3393,1461,527,4776,1347,136,148,13286,15374,2155
2020,2,27,14,6329,3328,1441,508,4727,1324,136,146,13266,15410,2090
2020,2,27,15,6259,3329,1451,498,4680,1327,134,148,13407,15040,2069
2020,2,27,16,6344,3372,1457,514,4687,1338,135,148,13616,14765,2049
2020,2,27,17,6586,3477,1483,539,4777,1355,139,150,14034,14627,2117
2020,2,27,18,6944,3660,1593,558,4937,1417,146,157,14962,14807,2429
2020,2,27,19,7238,3803,1651,576,5213,1461,150,160,15532,16507,2510
2020,2,27,20,7167,3788,1641,569,5185,1442,150,159,15164,16659,2411
2020,2,27,21,6919,3679,1602,569,5009,1398,148,153,14600,16470,2263
2020,2,27,22,6511,3490,1515,529,4702,1320,136,144,13483,15873,2062
2020,2,27,23,5925,3234,1400,510,4287,1233,128,136,12006,14740,1776
2020,2,27,24,5415,3022,1301,489,3982,1172,122,128,10928,13510,1619
2020,2,28,1,5111,2936,1259,483,3776,1139,119,125,10345,12768,1489
2020,2,28,2,5001,2898,1242,467,3669,1114,119,121,9958,12263,1426
2020,2,28,3,5006,2893,1233,494,3649,1127,118,123,9868,12017,1407
2020,2,28,4,5051,2942,1232,492,3708,1135,122,123,10043,11751,1421
2020,2,28,5,5328,3107,1298,510,3905,1196,129,130,10531,11884,1532
2020,2,28,6,5991,3430,1425,540,4338,1297,145,141,11770,12449,1773
2020,2,28,7,6884,3828,1624,592,4928,1423,157,153,13295,13535,2000
2020,2,28,8,7232,3986,1680,611,5236,1473,157,159,13690,14599,2105
2020,2,28,9,7132,3889,1661,561,5135,1444,155,157,13718,14979,2141
2020,2,28,10,6980,3741,1614,553,5006,1416,149,155,13681,15309,2170
2020,2,28,11,6825,3650,1558,534,4888,1386,145,152,13636,15443,2174
2020,2,28,12,6707,3551,1528,510,4784,1353,142,148,13513,15415,2136
2020,2,28,13,6556,3467,1500,506,4689,1344,139,148,13330,15367,2104
2020,2,28,14,6473,3401,1479,502,4600,1320,139,146,13092,15243,2075
2020,2,28,15,6391,3399,1467,508,4559,1314,139,144,13005,15118,2052
2020,2,28,16,6442,3434,1470,521,4590,1316,141,144,12893,14992,2011
2020,2,28,17,6662,3551,1512,525,4694,1348,142,148,13004,14790,2065
2020,2,28,18,7030,3752,1614,551,4939,1422,150,155,13990,14745,2380
2020,2,28,19,7413,3956,1686,568,5243,1475,156,162,15163,16379,2481
2020,2,28,20,7399,3958,1671,568,5231,1470,156,160,14913,16676,2433
2020,2,28,21,7206,3829,1633,565,5069,1422,152,155,14369,16494,2277
2020,2,28,22,6772,3622,1546,556,4801,1350,141,148,13492,15892,2085
2020,2,28,23,6205,3354,1440,528,4418,1255,134,137,12007,15007,1808
2020,2,28,24,5700,3157,1347,517,4066,1163,126,127,10976,13706,1629
2020,2,29,1,5380,3032,1289,502,3821,1142,122,125,10322,12954,1480
2020,2,29,2,5258,2981,1267,516,3747,1121,124,121,10095,12667,1448
2020,2,29,3,5250,3007,1269,516,3744,1135,124,123,10011,12377,1446
2020,2,29,4,5363,3043,1281,518,3771,1141,126,123,10169,12427,1462
2020,2,29,5,5600,3150,1343,551,3918,1180,134,128,10697,12640,1584
2020,2,29,6,6214,3450,1469,596,4334,1299,148,141,11967,12902,1828
2020,2,29,7,7070,3840,1657,642,4906,1430,157,153,13420,13750,2048
2020,2,29,8,7371,3940,1714,638,5180,1466,162,159,13960,14738,2114
2020,2,29,9,7218,3844,1672,584,5073,1447,160,157,14024,15197,2117
2020,2,29,10,6956,3714,1623,557,4955,1416,155,155,13921,15410,2135
2020,2,29,11,6701,3573,1575,514,4845,1375,152,152,13712,15546,2148
2020,2,29,12,6517,3460,1527,511,4733,1348,145,148,13429,15486,2098
2020,2,29,13,6419,3413,1498,504,4640,1334,145,148,13298,15404,2073
2020,2,29,14,6291,3363,1480,515,4599,1319,143,146,13138,15325,2028
2020,2,29,15,6223,3315,1457,498,4510,1316,143,146,12876,15160,2008
2020,2,29,16,6284,3322,1443,500,4502,1316,145,146,12790,14795,1977
2020,2,29,17,6474,3420,1475,507,4631,1342,148,148,12891,14622,2034
2020,2,29,18,6883,3619,1582,549,4893,1400,155,153,13628,14626,2342
2020,2,29,19,7226,3798,1687,588,5107,1445,159,159,14902,16211,2444
2020,2,29,20,7236,3789,1683,602,5067,1442,156,159,14725,16573,2427
2020,2,29,21,7033,3688,1644,586,4902,1392,153,152,14152,16336,2271
2020,2,29,22,6620,3487,1560,578,4622,1311,142,143,13250,15724,2052
2020,2,29,23,6056,3234,1465,556,4247,1224,134,134,12093,14554,1772
2020,2,29,24,5539,2995,1354,543,3860,1155,126,127,10832,13344,1649
2020,3,1,1,5304,2912,1324,549,3681,1107,124,121,10316,12553,1531
2020,3,1,2,5203,2868,1320,540,3564,1093,121,119,10078,12062,1476
2020,3,1,3,5182,2878,1320,560,3560,1091,121,118,9855,11783,1456
2020,3,1,4,5277,2922,1341,559,3570,1105,122,119,10006,11631,1482
2020,3,1,5,5550,3052,1390,569,3747,1144,132,125,10474,11738,1591
2020,3,1,6,6139,3361,1521,627,4131,1241,145,134,11624,12389,1838
2020,3,1,7,6995,3759,1719,672,4728,1364,156,146,13156,13231,2053
2020,3,1,8,7376,3920,1764,671,5015,1425,159,153,13532,14445,2129
2020,3,1,9,7254,3834,1734,648,4969,1392,156,150,13462,14949,2140
2020,3,1,10,7124,3738,1652,621,4839,1378,150,150,13482,15035,2161
2020,3,1,11,6963,3651,1624,583,4757,1366,146,148,13266,15286,2142
2020,3,1,12,6814,3561,1575,573,4660,1344,139,146,13122,15374,2122
2020,3,1,13,6606,3476,1520,555,4558,1322,138,144,12817,15301,2064
2020,3,1,14,6443,3382,1478,555,4461,1297,136,143,12647,15238,2049
2020,3,1,15,6374,3336,1466,539,4395,1283,135,141,12453,15121,2032
2020,3,1,16,6381,3334,1443,553,4359,1277,135,139,12370,14807,1973
2020,3,1,17,6510,3391,1472,556,4493,1284,136,141,12341,14484,1999
2020,3,1,18,6799,3560,1559,576,4731,1330,143,144,12901,14364,2247
2020,3,1,19,7014,3689,1629,588,4887,1373,149,150,13930,15696,2321
2020,3,1,20,6878,3620,1593,590,4771,1352,149,148,13547,15943,2243
2020,3,1,21,6641,3490,1553,574,4591,1308,146,143,13174,15495,2146
2020,3,1,22,6257,3313,1476,552,4342,1239,141,136,12534,14859,1973
2020,3,1,23,5796,3102,1383,533,4045,1174,131,128,11539,14185,1784
2020,3,1,24,5342,2917,1291,506,3748,1107,126,121,10559,13016,1617
2020,3,2,1,4985,2747,1227,508,3525,1058,122,116,9867,12284,1519
2020,3,2,2,4798,2681,1201,498,3414,1046,121,114,9460,11716,1445
2020,3,2,3,4719,2645,1185,502,3357,1041,121,114,9298,11652,1418
2020,3,2,4,4716,2661,1183,509,3342,1039,121,114,9265,11524,1415
2020,3,2,5,4782,2722,1213,518,3378,1068,126,118,9475,11497,1440
2020,3,2,6,4992,2853,1269,535,3532,1114,131,121,9965,11628,1542
2020,3,2,7,5371,3025,1350,564,3773,1153,135,125,10314,11632,1611
2020,3,2,8,5787,3228,1418,587,4048,1222,142,132,11048,11872,1723
2020,3,2,9,6105,3307,1477,576,4249,1258,146,137,11558,12461,1812
2020,3,2,10,6230,3311,1499,574,4342,1249,143,136,11752,12902,1871
2020,3,2,11,6202,3216,1471,538,4304,1228,141,134,11660,13332,1900
2020,3,2,12,6048,3099,1437,533,4181,1196,135,132,11514,13407,1883
2020,3,2,13,5861,2975,1406,505,4022,1155,129,127,11295,13285,1858
2020,3,2,14,5629,2894,1366,505,3914,1133,125,125,11190,13194,1828
2020,3,2,15,5470,2808,1338,482,3788,1097,124,121,10961,12946,1820
2020,3,2,16,5401,2769,1327,498,3741,1091,124,121,10935,12749,1772
2020,3,2,17,5479,2845,1367,494,3798,1113,126,123,11047,12627,1861
2020,3,2,18,5665,2923,1423,512,3894,1169,132,130,11799,12805,2119
2020,3,2,19,6014,3101,1450,533,4182,1224,136,136,12798,14346,2194
2020,3,2,20,5919,3072,1420,533,4144,1216,136,136,12547,14480,2132
2020,3,2,21,5748,3017,1397,521,4037,1189,136,132,12159,14229,2032
2020,3,2,22,5493,2885,1328,513,3860,1139,129,127,11527,13724,1886
2020,3,2,23,5216,2755,1257,490,3667,1083,121,119,10650,13034,1685
2020,3,2,24,4873,2583,1166,478,3411,1025,117,114,9851,12174,1581
2020,3,3,1,4594,2503,1134,459,3242,1002,114,111,9263,11673,1438
2020,3,3,2,4457,2460,1107,467,3152,982,111,109,8918,11338,1389
2020,3,3,3,4393,2443,1105,466,3114,974,111,107,8796,11039,1352
2020,3,3,4,4423,2468,1111,470,3126,972,112,107,8749,10883,1344
2020,3,3,5,4462,2511,1120,478,3179,993,114,109,8873,10837,1374
2020,3,3,6,4673,2629,1166,495,3320,1032,119,114,9206,10787,1439
2020,3,3,7,4991,2791,1240,517,3521,1072,126,118,9495,10472,1463
2020,3,3,8,5361,2955,1318,535,3734,1121,131,121,9982,10672,1602
2020,3,3,9,5703,3062,1368,548,3957,1150,132,125,10621,11212,1704
2020,3,3,10,5854,3101,1380,545,4048,1167,132,127,10951,11720,1761
2020,3,3,11,5790,2990,1352,537,3992,1139,128,125,11094,12192,1799
2020,3,3,12,5650,2885,1317,510,3881,1117,125,123,11036,12290,1836
2020,3,3,13,5475,2789,1284,494,3784,1099,121,121,11030,12419,1812
2020,3,3,14,5298,2701,1260,494,3677,1074,118,119,10918,12478,1811
2020,3,3,15,5160,2648,1229,495,3616,1060,117,118,10885,12450,1782
2020,3,3,16,5139,2620,1232,490,3602,1061,118,118,10830,12366,1799
2020,3,3,17,5230,2688,1268,482,3656,1085,122,121,11200,12330,1886
2020,3,3,18,5529,2855,1336,501,3873,1144,128,128,12212,12660,2194
2020,3,3,19,6005,3064,1428,504,4177,1211,135,136,13186,14353,2270
2020,3,3,20,6029,3073,1422,520,4212,1202,136,134,12956,14580,2186
2020,3,3,21,5866,2982,1385,518,4111,1172,134,130,12467,14330,2049
2020,3,3,22,5531,2810,1316,518,3892,1121,125,125,11529,13670,1853
2020,3,3,23,5061,2609,1221,477,3552,1036,117,116,10453,12846,1610
2020,3,3,24,4641,2445,1141,467,3284,990,115,111,9501,11765,1481
2020,3,4,1,4348,2335,1092,450,3081,965,110,107,8999,11529,1375
2020,3,4,2,4230,2305,1074,451,3001,947,110,105,8778,11120,1323
2020,3,4,3,4173,2319,1080,456,2984,946,110,105,8774,10860,1324
2020,3,4,4,4237,2349,1084,470,3025,966,112,107,8806,10808,1337
2020,3,4,5,4468,2492,1135,475,3189,1024,119,114,9289,10793,1416
2020,3,4,6,5036,2771,1264,509,3586,1111,134,123,10312,11344,1656
2020,3,4,7,5906,3170,1456,566,4177,1242,143,137,11875,12000,1873
2020,3,4,8,6266,3336,1535,578,4465,1299,146,143,12420,13277,1958
2020,3,4,9,6152,3227,1515,568,4379,1280,143,141,12758,13939,2068
2020,3,4,10,6037,3140,1478,543,4293,1263,139,141,12916,14512,2146
2020,3,4,11,5885,3097,1452,524,4226,1239,136,137,12846,15356,2207
2020,3,4,12,5706,2958,1411,488,4108,1203,134,136,13107,15398,2237
2020,3,4,13,5553,2872,1367,481,4005,1188,126,134,13053,15646,2239
2020,3,4,14,5426,2796,1344,474,3924,1178,125,134,12995,15864,2212
2020,3,4,15,5307,2754,1312,468,3873,1153,125,130,12892,15813,2194
2020,3,4,16,5255,2719,1308,454,3800,1138,125,128,12788,15761,2132
2020,3,4,17,5328,2769,1330,458,3833,1152,125,130,12704,15327,2120
2020,3,4,18,5534,2891,1403,467,3970,1189,131,134,13060,15061,2351
2020,3,4,19,6058,3116,1462,513,4329,1255,136,141,14227,16219,2443
2020,3,4,20,6106,3169,1469,516,4383,1264,138,141,14006,16258,2360
2020,3,4,21,5960,3069,1435,523,4243,1227,134,137,13337,15896,2197
2020,3,4,22,5603,2916,1365,511,4007,1152,125,128,12334,14986,1943
2020,3,4,23,5122,2682,1252,482,3653,1071,114,119,10968,13991,1694
2020,3,4,24,4678,2515,1169,470,3365,1014,110,112,9968,12713,1531
2020,3,5,1,4412,2411,1115,459,3168,972,107,109,9462,12069,1416
2020,3,5,2,4326,2389,1086,464,3091,963,105,107,9247,11770,1356
2020,3,5,3,4270,2395,1099,458,3081,971,107,107,9091,11552,1329
2020,3,5,4,4346,2448,1107,475,3146,991,111,111,9096,11399,1330
2020,3,5,5,4620,2582,1162,495,3314,1039,115,114,9578,11398,1437
2020,3,5,6,5230,2906,1297,537,3754,1153,129,127,10702,11768,1656
2020,3,5,7,6090,3322,1478,588,4352,1281,141,141,12085,12441,1864
2020,3,5,8,6392,3432,1557,594,4596,1317,141,144,12565,13620,1973
2020,3,5,9,6147,3267,1486,545,4418,1280,136,141,12732,14290,2041
